name,symbol,market_cap,price,volume_24h,percent_change_1h,percent_change_24h,percent_change_7d
Pixels,PIXEL,264819765.4361758,0.23065432336692432,114819603.12076236,-3.61919883,-0.53029827,11.66293828
Decred,DCR,259993441.53499183,15.790111149832066,2252123.95771165,-2.34332876,9.0828381,16.69867574
Frax Share,FXS,256254566.86861238,3.016318468158647,37692985.2288595,-0.45851488,13.63653592,26.81068221
Degen,DEGEN,254222464.60982427,0.017928736030676257,79810616.83298363,-3.04586538,0.30473398,-22.97611451
Qubic,QUBIC,250942967.59453896,2.0816207955452244e-06,7388573.63636183,2.63690509,21.37325591,31.35152938
yearn.finance,YFI,248473046.80399486,7403.220099573131,48494681.48092989,-1.90259762,5.38072745,16.44949851
UMA,UMA,247577711.56379783,2.8726120110850983,32484555.58469855,-2.60901821,3.44952745,13.86430542
Yield Guild Games,YGG,246696255.24711153,0.6246059682604174,146313588.08125168,-3.74314307,1.9392089,13.22489991
Department Of Government Efficiency (dogegov.com),DOGE,240736366.04578003,0.24586669400408143,15188755.88721793,-13.02997314,22.77970611,-18.09325548
COTI,COTI,245855632.9427572,0.13717256825137386,38011989.02842539,-2.24275428,2.47727219,29.32017935
Solar,SXP,245049573.63017157,0.3922106465047996,46116185.82842295,-1.98257053,5.45024849,6.58647536
Hamster Kombat,HMSTR,243069927.54755402,0.003775843534719286,79402169.64018531,-3.55611508,-2.85021668,-5.79358816
Banana Gun,BANANA,242538998.82433212,70.41233231619353,70161341.11421426,-1.87371806,4.30709132,17.58581259
Moonbeam,GLMR,242395291.81344068,0.2626327524386509,21316642.59041987,-1.80901659,1.37476465,17.1488505
Xai,XAI,240793139.00327042,0.3064583410114541,165942368.23285666,-2.97859981,1.97520228,24.6759365
NEM,XEM,241650812.15417162,0.026850090242335745,72869286.90424563,-1.03912891,14.06055069,19.06804508
Blast,BLAST,239626495.78422603,0.010610340185059556,106186861.13681419,-1.50411311,16.3509523,14.48877499
HarryPotterObamaSonic10Inu (ERC-20),BITCOIN,238169657.12856105,0.23821774018832936,4983421.57463797,-1.54535684,-0.49289162,-1.37211181
Ontology,ONT,236028952.88829872,0.2600303075170736,23134256.29981713,-1.11432941,6.87875849,13.77860435
VVS Finance,VVS,236127182.97119683,4.984400252888276e-06,771574.00884987,-0.74961892,0.35696624,5.35965989
Band Protocol,BAND,235202983.8652576,1.530068066917564,19385177.63881841,-2.49539524,7.88930646,11.47013719
VeThor Token,VTHO,234149325.56438065,0.002813221227432329,7605907.14844129,-1.35791161,3.35071053,33.20049678
Metaplex,MPLX,234780086.0946597,0.3106324457800046,2611764.51274695,-0.62099954,-6.88969631,-26.92454552
Avail,AVAIL,233290495.36495623,0.1252148945221742,5014040.74819841,-1.56450213,1.77349914,3.60029353
Alchemy Pay,ACH,231735079.5366988,0.027613570106308907,57413134.91988747,-2.82262898,7.28639738,18.68785529
Radix,XRD,231067158.8194136,0.021793406082189482,1638848.21289994,-0.09491253,5.39837397,30.62841377
Saga,SAGA,228674410.56694612,2.1470385205846916,194575300.57899565,-2.77327929,0.66959975,8.65355349
Storj,STORJ,228265347.3682684,0.5724124485982439,91930540.59089106,-1.81673648,7.83499034,12.34911389
Sun [New],SUN,219968309.01512507,0.022484243352006154,60629720.22521596,-1.86818989,-0.03257226,-0.93332525
Rollbit Coin,RLB,219786237.17698306,0.09399262397462134,4804201.24922558,1.13647273,31.88811945,19.29329198
ANDY (ETH),ANDY,215193231.26964164,0.00021519323126964165,2804279.80143094,-2.42748016,0.81661295,-14.25440967
SwissBorg,BORG,214632447.27246892,0.21818230424803509,1859037.15261071,1.41416662,-0.7557893,4.79403148
Audius,AUDIO,212602364.05087903,0.16648261997184963,24718456.27136539,-1.25511271,6.1479511,12.94550485
Buggyra Coin Zero,BCZERO,210567799.60277253,0.10471967081924467,0.0,-0.17734962,-0.44549648,-0.44549648
Chromia,CHR,208253015.37888584,0.25158466836146354,24352894.98776802,-2.10233861,8.18541736,17.6728837
ZIGChain,ZIG,205432173.16098565,0.1433272312554114,2624730.8485709,-1.3298281,-2.48015792,-0.65070306
ICON,ICX,207195365.21035436,0.20048575315225647,17604294.41845654,-1.57828118,8.42558002,18.23241533
Constellation,DAG,208261379.08576015,0.07247785797334816,5125493.02837195,5.78874132,46.94362107,80.35072305
BinaryX,BNX,204980223.92781523,0.5539032864737876,37021546.89527787,-2.76537821,1.57251078,3.63096559
Centrifuge,CFG,202748674.46499366,0.4006343522093569,1403878.74485149,-2.15637985,2.92336148,19.51282988
Vanar Chain,VANRY,201912866.10633695,0.12195333781471436,26890405.60207178,-3.10199275,3.46438324,23.15576537
Delysium,AGI,200576065.872849,0.19511666230203428,54390712.89629325,-3.34134705,12.16355736,8.06930292
Open Campus,EDU,199475245.80164745,0.587826490788871,40080893.2898948,-1.62883855,3.91958457,11.3971785
Hivemapper,HONEY,195171713.6769632,0.06650201589091013,671376.23228645,-0.09919168,-0.51627184,-5.65859412
Horizen,ZEN,195578436.65006796,12.466475865853832,38937678.26350887,-2.11752319,13.56900288,30.81074486
Casper,CSPR,194991640.69503993,0.015469407168702912,15076995.31254577,-1.74613177,0.25556398,-14.2598819
Secret,SCRT,195300581.72432366,0.6639869790146392,117178319.79364884,-1.58403027,45.26949008,93.64737176
World Mobile Token,WMTX,194450954.155401,0.39535508777749934,6382767.47991055,-0.50520349,3.71413774,23.2983828
Big Time,BIGTIME,193823756.11042938,0.15366699247520355,83715303.25130937,-3.10587659,0.87979348,-2.35452907
UPCX,UPC,192482162.47904485,3.9244882001100816,781910.88117138,0.17391956,-0.36344632,0.31196991
DigiByte,DGB,191364578.33414218,0.011007811393807425,12664205.56814799,-1.19161265,4.11543817,23.13488153
Lisk,LSK,188993829.39672342,1.1568075535976239,54160173.5505415,-2.27815619,9.76993518,11.88147851
Waves,WAVES,188978025.02121925,1.6251989640071276,45359685.64231711,-0.50385236,7.23637726,12.5333428
Cetus Protocol,CETUS,188474386.73164666,0.3108475467569295,63556920.97009037,-3.06830873,4.21677673,-8.77824927
Osaka Protocol,OSAK,187839874.02450866,2.501630633925353e-07,219723.56735554,0.04114379,2.00724574,-11.52586165
Tellor,TRB,187056802.6694956,71.23446985830763,74556355.98348,-2.15200351,3.11230588,0.99831132
JOE,JOE,185726381.11131155,0.49929195459632697,48346857.46226411,-2.65197574,14.17696669,27.91225614
Metars Genesis,MRS,184531116.36174712,2.1906624632399923,612995.18098964,-0.95258003,-0.83072489,4.20305867
Ultima,ULTIMA,183174010.91970286,5718.8264414518535,4615270.90915524,-1.07051418,-2.95219446,1.26764564
Merlin Chain,MERL,181772197.7884071,0.34623275769220396,32897402.27334929,-0.24541017,7.04256316,11.59672683
WAX,WAXP,179243374.3525105,0.050227827289308885,51067743.35517478,-1.5684001,6.54762162,17.81834076
Orca,ORCA,178576798.64309362,3.379357168346962,2755672.87419741,-0.6013023,0.72257723,-3.17837599
ai16z,AI16Z,178367640.3319175,0.16215244669532186,19211805.32583753,0.47253159,-6.36022108,-60.47226674
Coq Inu,COQ,175106537.1626577,2.52242202769602e-06,28771490.53020956,-2.22974778,26.71498629,29.2127175
API3,API3,173467534.0785875,2.007215503428856,34351911.4723289,-1.93314164,4.30886773,10.53478897
Bitkub Coin,KUB,173444155.23337182,2.514602660447521,1970313.62014736,-0.4029742,1.55679791,-1.66660254
Nano,XNO,171165207.58206463,1.2845583128320555,3525484.09176814,-0.92943218,10.23610343,34.37222418
Gomining,Gomining,171058750.1893508,0.4124636936004502,11331135.02185057,0.22508309,0.02467162,2.28875508
Status,SNT,168105187.203321,0.042058739407048615,32342357.39981202,-1.00517823,-0.70017547,19.62266084
Powerledger,POWR,166722187.51073477,0.2983813612607435,96661818.25258058,-1.76864466,10.93585382,15.0638913
Clearpool,CPOOL,167252626.42616072,0.23599131649514835,3114589.49255123,-0.8074499,6.75033164,-17.80363882
Symbol,XYM,161833717.901384,0.02650925080046407,1890418.5989351,-2.70237853,12.72954213,34.00859318
BounceBit,BB,161135505.27275342,0.33916906376341854,73382252.78331912,-2.62430494,6.04294192,5.8405666
Balancer,BAL,159640046.04591128,2.6184318158161006,15435743.88934278,-2.08604569,8.28200438,13.97286786
Neutron,NTRN,157983761.05893776,0.5362460193068489,10848697.08210118,-2.19236732,2.7365386,15.37745088
Civic,CVC,157315493.974348,0.15731549397434802,80097448.55824855,-1.31471677,7.77614111,13.59759075
IOST,IOST,156827429.69488707,0.007357608711934651,38105988.65379027,-2.41665921,8.59827274,16.00004321
IQ,IQ,156097924.31054425,0.008027075079695682,82633817.0580964,-2.17144162,7.48403611,7.9209212
Elixir deUSD,DEUSD,156770408.67613316,1.0004674984499122,2041799.63223308,0.01490153,0.05213463,0.02569435
LCX,LCX,157163775.6580942,0.20368958232314027,9837145.72617385,3.73745397,21.29221375,81.87447739
Cartesi,CTSI,155369699.68273252,0.18527625889961827,17258577.73571662,-2.32609378,5.77299567,16.56216069
Ontology Gas,ONG,155224007.16175377,0.39128214533527644,20697860.89245894,-1.85671341,6.15595608,13.08209036
BORA,BORA,154963680.65477535,0.14090809789022538,32856297.37063536,-0.98049604,8.44925658,22.88974994
Nosana,NOS,154725119.21049067,3.210220229766124,4107405.61101991,1.1530521,3.05741706,-0.79744761
Coin98,C98,154012690.0763421,0.17210260752825463,38692960.86032598,-1.91293091,5.43004422,13.95761507
USDB,USDB,153985588.39233562,1.0086532132450798,26980477.66252623,1.79657492,0.76716439,1.33987528
sudeng,HIPPO,153005277.70342976,0.015300527770342975,71593130.26382065,-2.95143954,-1.00759545,-33.28560019
Catizen,CATI,152964299.4210569,0.5344348034630965,83297734.32422496,-2.60131581,0.2200614,-14.61843822
TARS AI,TAI,153536535.45654225,0.28255812094245625,41822001.38239759,-7.6046298,26.94177624,95.03986489
Moonriver,MOVR,151835518.9237089,16.305978837439703,36232584.46300809,-3.39819509,7.07507168,33.17626303
iExec RLC,RLC,151492495.64608002,2.0929422864403744,17293254.30182733,0.39106962,6.70660507,13.51835911
Mr Mint,MNT,151587617.96257117,0.43328616710837603,244933.52822508,-0.28451647,0.4353693,-0.4703363
Luckycoin,LKY,151170894.90065786,12.523614283633776,6727203.29621829,-9.11490638,-3.05400377,375.54826351
Smooth Love Potion,SLP,148918843.28050712,0.0036144863666710456,29122138.03068802,-2.72204673,1.72040471,20.94218263
Arcblock,ABT,149162132.73405614,1.513501942585577,2323579.83076616,-0.11844737,8.30714285,9.50181436
Taiko,TAIKO,147666444.75048456,1.8091568710956674,134022388.65756854,-1.48230731,20.10926642,15.89470237
Venus,XVS,146068526.13053027,8.884035960263118,10529117.72763845,-1.60002822,6.94400094,12.17087917
Scroll,SCR,145269284.60510886,0.7645751821321518,49797620.70246138,-2.85150633,6.65594594,15.48583674
USDJ,USDJ,145425708.2294049,1.1242331130130103,255451.14043875,0.03986963,-0.0464901,1.51611167
Treasure,MAGIC,143766572.01437053,0.5238530603366878,78713872.64002346,-3.17530997,1.74195367,21.64892908
Bitcoin Atom,BCA,143879849.5382503,7.811519983726,0.03747615,-0.42829173,619.33109265,8.18530572
Zentry,ZENT,143553656.3015368,0.023534949975344232,6516689.84678701,-1.28125651,0.86682419,12.88269723
ANyONe Protocol,ANYONE,143611825.68922642,1.5168632046039445,2048548.37437499,-2.10059957,2.77785108,36.4095506
Alephium,ALPH,143619552.58329374,1.5953458156291616,1543590.7901712,1.31817993,8.01668135,38.64714523
Vulcan Forged (PYR),PYR,142454418.7331287,3.6429717869210676,77706316.66466507,-3.00654879,7.52578649,24.46306247
Oraichain,ORAI,142236887.58225697,10.289349999078174,3493731.32408939,-1.14697675,-1.3278115,53.33143459
SLERF,SLERF,141735813.84265956,0.28347290331338404,51197985.46264764,-2.5355262,-6.22368856,-11.20515395
SUNDOG,SUNDOG,140548687.17460287,0.14091215104508326,107170216.87327404,-3.25544792,0.64200702,-37.15606818
Celer Network,CELR,140682265.33983716,0.018121161925592662,16051922.10179562,-3.07681175,-0.51624899,20.09933883
Marlin,POND,139703410.03454,0.01727425687044202,9810335.93515551,-1.35911524,4.05749967,-9.28363752
Ergo,ERG,139996221.66237587,1.7818796438452873,398102.63641981,-0.41747358,0.1980251,33.82190078
Keep Network,KEEP,139008996.99833232,0.14592277741048143,37948.61759097,3.99954779,11.21297808,16.94114005
Portal,PORTAL,137884364.7564888,0.3755726059946939,70978361.93601967,-3.07395585,3.25385391,13.50394469
PAAL AI,PAAL,137622030.88530356,0.16792838910946173,4159289.4661822,-2.57251984,-0.19690323,1.29279366
X Empire,X,137250300.1806635,0.0001989134785227007,176411024.6282424,-1.99092044,-6.15841401,-19.99011801
MVL,MVL,137056262.92124367,0.005332314604370002,10916758.29688136,-0.35570056,2.24240388,12.96294891
Wojak,WOJAK,137129024.26419535,0.0019757879716727016,13380521.07954496,3.02464815,14.37417798,25.8194108
Pundi X (New),PUNDIX,136701323.1520393,0.5288423432840327,17427561.75955677,-1.00674609,7.35568659,10.18634632
Propy,PRO,136821274.43351236,1.3682127443351235,3294212.30628812,0.31493463,4.15036147,8.12022185
Sleepless AI,AI,136519139.78492022,0.5703149442712072,58437460.33521067,-2.59831815,0.46694767,15.28140579
Dent,DENT,135403457.37555528,0.0013540345737555535,17116887.52803402,-1.173151,4.90874688,16.89823417
TerraClassicUSD,USTC,136084423.7642705,0.024457863781842927,24040888.32660663,-1.60368609,3.13487597,3.80598756
Hive,HIVE,136324419.06889293,0.27224088900692794,21721496.93557104,-1.37460948,3.87258556,10.51303512
DeepBook Protocol,DEEP,134976983.49876866,0.053990793399507464,17867680.24105688,-3.24170918,8.29219845,-22.06498856
Oasys,OAS,136008572.24613643,0.04659299413648983,2853447.66888481,0.61769769,9.16992547,16.80379253
Numeraire,NMR,134608562.8840767,18.288605780257623,14973116.47858708,-1.97982067,6.24932248,10.5343501
CARV,CARV,132192234.12911867,0.8790307557291064,87309146.52864964,-1.90564308,7.10420043,-3.57046934
Spectral,SPEC,131508671.86215715,9.526371554174228,5858584.46615334,-2.21124261,3.35414144,-14.37575175
TrueFi,TRU,130733531.19701633,0.10368074221645382,37485332.76609223,-2.68681832,13.23427821,14.27271905
LUCE,LUCE,131221625.50188959,0.1312216260267761,63204378.81954277,-5.37576776,9.37693167,-38.90583865
Ozone Chain,OZO,130814491.17999962,0.20624255820382598,115397.72912211,-0.0645555,14.07333334,1.89744231
Stratis [New],STRAX,130504168.44179676,0.0655174021080414,31623177.68363265,-2.01740406,8.3641181,13.40451661
STASIS EURO,EURS,130200903.35838675,1.0489419323502143,394091.13741971,-0.17848726,0.15115213,-0.96118691
michi (SOL),$MICHI,129709300.46518236,0.23338741166424865,18791757.89428804,1.39882176,-9.8794161,-47.67527515
Ark,ARK,127751572.68930627,0.6906023635322539,105082115.88312258,-0.69291353,15.03799369,13.36677405
Comedian,BAN,127372019.49722822,0.12737687777872359,174932713.4815371,-3.00178716,1.4201652,-55.40218498
Cyber,CYBER,127121974.3460179,4.117566565866386,31806521.84887637,-2.80320445,3.55011605,8.23307636
Spell Token,SPELL,126478247.18823755,0.0008332299889813828,20377775.17359631,-2.00619085,2.31417706,2.78895806
H2O DAO,H2O,126659664.181601,0.1535268656746679,834756.29724486,-0.92670284,-6.34733957,-15.27963206
Rootstock Infrastructure Framework,RIF,126366924.91747822,0.12636692491747822,8928256.77201876,-3.07587735,6.42124842,5.35708318
Liquity,LQTY,126161381.2916009,1.3380041632763915,42475872.18287695,-2.74874109,1.65701234,16.44048067
Cheems (cheems.pet),CHEEMS,124404992.08554187,6.63510861685312e-07,145086333.9313341,-1.68446643,-34.81402489,45.04156103
Solidus Ai Tech,AITECH,123999781.88096593,0.11467835171668549,7758966.69183283,-2.17487207,18.26336512,38.44566658
Autonolas,OLAS,123658190.73513778,1.7457190151941133,885713.84157643,-3.60148217,-0.80327129,5.06207549
Solana Name Service,FIDA,121777659.58109558,0.2357559011609891,84052945.07326806,-2.45959747,2.61301918,6.00969691
0x0.ai,0x0,121766564.87260114,0.14019305575388402,896982.46930208,-0.38191371,7.69971585,13.29649204
Bone ShibaSwap,BONE,121489823.84841089,0.528392716613104,8424918.19263049,-0.93401883,5.31635914,20.91486258
dKargo,DKA,121065303.24642892,0.0278818470217575,5988439.24003898,1.33475392,11.19967849,13.05437008
BILLION•DOLLAR•CAT,BDC,120790917.21126084,0.12079091721126084,112503.44057148,-0.39205707,-8.74990516,-17.66538476
Wilder World,WILD,120194647.00541776,0.3221574919409222,1885534.26565697,-0.83811658,5.65622287,31.94829167
Velo,VELO,119324439.5500696,0.016145705106014846,20674600.68428714,-2.7571121,-3.07428875,8.87148469
Steem,STEEM,119564401.06024235,0.25059787020673663,41635957.03582889,-0.88939661,12.62452636,16.94018207
Kyber Network Crystal v2,KNC,119250669.88694349,0.6400160415641897,33033237.92805175,-2.68519124,10.43960078,15.60872413
SmarDex,SDEX,117778221.00372651,0.013165053389198569,798636.92179759,-1.15068932,-0.01594841,1.98235006
Shentu,CTK,116751797.53535904,0.832328275536034,8736237.90283753,-2.26010525,-0.08844618,-12.97735581
Usual,USUAL,117815475.36359455,0.23820354905700475,20037221.34724129,2.31931841,6.97064218,-47.09865052
Aleph Zero,AZERO,116225080.77503155,0.4356606107633488,2497447.92185306,-0.2429425,21.89039703,26.47682153
Mr Miggles,MIGGLES,115682646.81294703,0.12083365363801969,8273016.48064096,-1.42762442,4.16895356,-24.00898208
Coreum,COREUM,116326253.3190298,0.3023094004245893,2626152.71300886,8.99548963,32.12165621,115.52340356
Highstreet,HIGH,115440638.11828431,1.6748005557303771,37721666.86479297,-2.37947907,9.45836313,13.8013551
Prom,PROM,115478475.60573778,6.327587704423988,12964078.95918915,2.76188264,10.07466045,9.38290065
BasedAI,BASEDAI,115506367.36008775,3.338390278221073,2568903.24004639,0.06534806,4.17797974,-5.70381583
First Convicted Raccon Fred,FRED,115248523.87039371,0.11526700124215837,47706193.19128631,-8.60929981,3.51642178,1.9731966
ChainGPT,CGPT,114505517.90827996,0.1538713189732693,5796482.43048813,-2.01203746,10.36085894,21.53259809
RETARDIO,RETARDIO,113758754.16530748,0.11659537207474023,5612743.92084124,-3.70160185,0.08499857,-27.40770747
Mumu the Bull (SOL),MUMU,113713713.43182465,4.9804438264877324e-05,8098571.40523177,-2.03350318,0.00885092,-33.75619142
Ardor,ARDR,113301549.28958865,0.11347559460973979,116587584.99006736,-1.52181282,15.58712573,15.46258718
Aurora,AURORA,113520030.31927647,0.20645205138888528,8772435.8786985,-0.18196071,-11.98144575,40.71128497
Landwolf 0x67,WOLF,113228574.42202659,0.0001255083760417736,6885042.84176019,-0.84685301,6.45558684,-15.7782656
Acala Token,ACA,112881425.21604055,0.09912748699082807,61909496.29920245,-1.53042802,4.0132691,12.35965274
Artificial Liquid Intelligence,ALI,111703823.28273045,0.013639327573922612,1636468.00307547,0.92422936,5.1031648,41.28436583
Fusionist,ACE,110976799.0629499,2.728396564799736,25145590.85176449,-3.18779529,2.12942916,12.73838862
Paycoin,PCI,110355901.04217894,0.10949834827118639,2479570.37167735,-1.51810523,2.96590867,7.47258841
Verge,XVG,110815291.57699955,0.006707155226150091,10623243.12289497,-2.04337796,-3.02980436,-6.35235181
Wen,WEN,110562782.57042421,0.0001519310253368537,31257119.37674359,0.69191997,2.31737169,-17.56044969
XYO,XYO,110034448.58891022,0.008164762827327273,1709696.87043756,-1.83123311,4.53159272,43.19320881
StakeCubeCoin,SCC,110158922.77072628,7.358506023562915,320894.31135698,26.79745135,-36.94093736,262.18549456
MiL.k,MLK,110385897.70708655,0.27206804408617113,17671107.46482743,-1.27906726,7.15547774,14.30389714
Pax Dollar,USDP,110064852.33215635,0.9996895673281446,1171902.24554888,0.03463609,0.00816057,0.00482323
Dogelon Mars,ELON,108574408.24362549,1.975327227262087e-07,10218182.61062445,-0.83838302,4.37419326,-9.27590387
CUDOS,CUDOS,108432423.53195575,0.010947464291373355,13604.41679599,-2.84105505,0.81345091,16.59375174
MediBloc,MED,108182177.24086767,0.01133554157451822,7502766.91785955,-0.29128533,10.92517516,14.56324404
Orchid,OXT,107580906.62550071,0.10980118453841087,103565935.37187693,-3.16609592,-7.65070672,30.5163386
Mines of Dalarnia,DAR,107754152.64096285,0.17353858828726795,23738031.86027202,-2.48098847,3.34484725,7.17070748
Synapse,SYN,107607065.15098733,0.546304381098437,22175878.78637987,-3.49528708,10.25921422,-1.79467071
Phala Network,PHA,107615054.0413058,0.14049205306167725,13722173.14122773,-2.31807989,4.53254586,5.46904607
Metal DAO,MTL,107343306.2882144,1.3658838638263926,39211526.08013264,-1.69001024,5.53557041,10.80916213
CoW Protocol,COW,106949220.22222212,0.3926897832353122,36174265.45742777,-3.36106651,6.57186593,4.98188896
Realio Network,RIO,107398924.27688791,0.9075208718445026,7405262.24501252,-2.22837215,11.74184122,24.17728362
Satoshi Airline,JET,107094397.12467837,1.1655112587223342,386667.42277446,0.32776065,1.2934604,-2.20522379
Bitcoin Wizards,WZRD,106612558.88018867,5.076788518104222,461913.29984857,6.87624311,2.36017027,-36.90861558
Orbs,ORBS,106519480.15540421,0.033626541513710834,17997677.80789639,-1.8491578,9.73804691,13.41955931
DODO,DODO,106182311.74643788,0.14631640296843246,19310289.45634846,-2.19100251,7.30220673,13.44081887
Hashflow,HFT,106219447.72499901,0.22520298183886417,16034008.12231762,-2.34595929,4.8532635,25.42789511
Lumia,LUMIA,106211692.37239769,1.3093589120450644,51473815.4564403,-1.95287876,0.34810905,25.77665642
Myro,MYRO,104757306.40373452,0.11094776862740649,32687178.89659047,-3.0142527,1.48401075,-22.23295825
Moca Network,MOCA,103863977.11056888,0.08125056280591712,22692633.5496181,-0.40421551,5.88778788,5.78916996
Dusk,DUSK,103803113.53909664,0.22227647471319378,14554299.57470919,-2.5560566,6.56679222,11.71476376
Toshi,TOSHI,104081731.93108238,0.0002550589616300035,6658920.40174523,-0.61296218,3.22069271,-6.85311745
Nakamoto Games,NAKA,103539518.8591886,1.1137634616505652,27665415.14978283,-3.05287228,10.64400024,9.86966492
IAGON,IAG,103695115.34391327,0.27576989431354487,675500.13968596,-0.76755763,-0.02505237,44.18058483
STP,STPT,102989209.1142741,0.05302107376770992,14051433.26117527,-0.19204663,9.72844864,12.14757456
Cortex,CTXC,102855040.20085731,0.45615392518739833,29113527.14032556,-0.13243662,7.07358171,65.4649353
Hooked Protocol,HOOK,102438262.40337087,0.5037974146325355,30733917.54593297,-3.06960781,4.94281704,16.50247074
Tokenlon Network Token,LON,102435703.70827729,0.8885651230239738,505026.79805361,-1.06670683,-0.20384621,-12.5789603
Adventure Gold,AGLD,101783678.01117799,1.3165654727022702,30573303.55297217,-2.47106281,1.98823409,-11.83745578
Syscoin,SYS,101534608.1193857,0.12709477690600138,8859823.92548693,-2.80405334,8.2451746,16.19117716
Bounce Token,AUCTION,101292001.5625851,15.370428747821924,30152554.27086681,-2.37364687,6.80772589,7.14886735
Huobi Token,HT,101513830.46127382,0.6257253601244499,4589323.20713379,-2.63563133,-13.16122417,0.66048772
Islamic Coin,ISLM,100453128.18974985,0.07073144524933722,3143569.69114494,0.23797296,1.08875806,-3.39969863
Phoenix,PHB,99606724.14612113,1.8882107256004645,43377998.27154807,-3.33209937,1.85376579,5.92179058
Maple,MPL,99110481.3379865,22.43340983562547,2872860.8740519,-2.02601488,-3.703003,-3.3586933
Node AI,GPU,99424518.89114341,1.0463957696754553,1768896.54180735,1.37406804,7.95444061,23.26479281
RACA,RACA,98408186.28964873,0.00024158909495901202,14531276.03153161,-1.01023388,1.71351931,3.05217235
Maverick Protocol,MAV,97837071.36080007,0.22749752265421438,12457306.63974921,-2.03695683,3.29229741,18.97987531
Verum Coin,VERUM,98043878.09565035,1049.6641303533038,1087688.1884947,0.04570434,0.49139705,16.56313861
Seedify.fund,SFUND,97452000.6142188,1.5582609451266642,2355924.24408855,-1.61183841,3.56450794,10.75328827
GameBuild,GAME,97201352.78888841,0.006098943032763002,25201335.97147288,-0.08039942,-0.29772956,57.13678724
DIA,DIA,97044092.93279256,0.8108894732468276,13147811.42901585,-2.19528332,1.8701592,8.61479372
MyNeighborAlice,ALICE,96390076.5998056,1.4193100580088684,38458412.58120765,-2.62314773,4.72816823,4.81728053
ShibaBitcoin,SHIBTC,96444931.45113842,1.1154722554128105,11159203.5536917,-0.29882089,-0.53432044,-12.92163332
SuperRare,RARE,95993686.05424666,0.13366934527791327,18958311.51169509,-3.56367062,4.47050837,9.2605843
UXLINK,UXLINK,95299044.7056062,0.5605826159153307,85814310.03737314,-2.19390872,4.1016917,-5.9794587
WINkLink,WIN,94376908.44834849,9.497507483804844e-05,52777025.9885758,0.42340904,7.26819515,16.79311177
MANEKI,MANEKI,93797679.48478909,0.010588119787538455,20203138.67096765,-1.99331283,-1.93072267,-21.12888028
Clash of Lilliput,COL,94007995.72018182,1.1453997314653757,50383.42979034,-0.36543047,-0.70019331,4.53953905
NeuralAI,NEURAL,94107053.92661041,9.410705392661042,686174.20476212,-2.09138302,9.99280161,11.50923545
WHY,WHY,92950463.41385958,2.2131062717585615e-07,60550095.47184489,-1.22832945,-29.46369206,78.68158115
ApeX Protocol,APEX,93484568.13037959,1.9309916184099938,58398757.97710238,0.69280218,2.65979155,6.25921406
Polyhedra Network,ZKJ,93305437.86399657,1.3480032307543854,12680474.43507618,-0.94308697,5.17691449,18.57227498
CLV,CLV,92434297.98344493,0.09243429798344494,60907311.47770141,-2.63796875,1.34005856,13.98684382
BUBCAT,BUB,92465207.1333223,0.04134839744934066,0.01000775,0.0,-0.00362695,0.10174634
Loom Network,LOOM,91364320.02568537,0.07372425206157011,65674375.53462426,-1.69544531,12.54822718,17.41450961
Braintrust,BTRST,91474117.46446289,0.3790137067199685,318797.41886666,0.58824902,-2.22515351,14.6297059
MOO DENG (moodeng.vip),MOODENG,91375380.75861993,0.0002236807089538393,7032041.67509365,-1.45656264,3.45860518,42.36623251
BOBO,BOBO,90729215.733284,1.3718904978318396e-06,2157962.93967077,-1.47456981,-0.59997021,-23.43766574
Omni Network,OMNI,90827080.04930404,9.451498320424475,70829331.76397415,-2.4022803,3.24376026,7.45953926
EURC,EURC,90874304.92279552,1.052756994826582,51011040.4432174,0.83365934,0.11587924,-0.30917709
BitMart Token,BMX,90600948.19763426,0.2793897147956641,481531.41474686,0.23840306,0.72431755,-2.1896913
MOBOX,MBOX,90382571.61823276,0.22822573458095397,32550448.36052996,-1.97004878,-1.30193798,18.28283251
Hifi Finance,HIFI,89721678.22289596,0.6389942099770731,27120203.84637249,-2.3195848,8.01803832,7.06411027
Humans.ai,HEART,88884351.30548766,0.01590050354037517,173326.79882005,-1.25832356,-2.69290761,-12.19059833
ECOMI,OMI,89810386.99951015,0.0003314700298267452,447743.47015025,-0.1349791,1.05424352,11.54669464
BENQI,QI,88305817.89002597,0.017369486356772684,10561393.36892907,-1.84165499,4.01438457,13.10831943
ARPA,ARPA,87956236.60853925,0.05788168749392101,21111528.68243176,-2.57867508,2.46450234,8.49997254
inSure DeFi,SURE,88175163.00346775,0.0032913383753020485,430114.75804013,-1.91896132,9.83053344,1.50021828
Request,REQ,88116211.89499809,0.11454058753284894,3403102.11884889,-3.16525766,2.55390249,6.86275867
StormX,STMX,87704333.41479903,0.00713441430346005,29475096.40375011,-2.18011406,6.19629137,10.56750618
BakeryToken,BAKE,87440715.95523511,0.30175850335725596,45604602.33678968,-2.40124644,5.08986719,20.2974959
Zano,ZANO,87731114.81086119,6.531604082975793,192058.19038533,0.56864871,3.18184818,-9.45350651
Tokamak Network,TON,87484341.89451584,1.995470813867529,8907978.44908103,-1.15488575,2.59319544,0.9335194
Velodrome Finance,VELO,85386278.52551983,0.10089306584183745,4699144.60923295,0.30549566,9.13515567,11.82274399
HashAI,HASHAI,84646131.07288904,0.001000961539079062,591403.9463441,-1.97518708,7.57918039,61.71674321
